  0.23526156e+00  0.19896909e-01  0.32161505e-02  0.88441076e-02
  0.23802934e+00  0.20632880e-01  0.33351629e-02  0.91716372e-02
  0.24079712e+00  0.21395983e-01  0.34585683e-02  0.95112865e-02
  0.24356490e+00  0.22187207e-01  0.35865278e-02  0.98635027e-02
  0.24633269e+00  0.23007576e-01  0.37192079e-02  0.10228749e-01
  0.24910047e+00  0.23858152e-01  0.38567812e-02  0.10607507e-01
  0.25186825e+00  0.24740031e-01  0.39994261e-02  0.11000274e-01
  0.25463604e+00  0.25654350e-01  0.41473277e-02  0.11407568e-01
  0.25740382e+00  0.26602284e-01  0.43006779e-02  0.11829922e-01
  0.26017160e+00  0.27585048e-01  0.44596747e-02  0.12267891e-01
  0.26293939e+00  0.28603899e-01  0.46245234e-02  0.12722052e-01
  0.26570717e+00  0.29660138e-01  0.47954362e-02  0.13192998e-01
  0.26847495e+00  0.30755108e-01  0.49726329e-02  0.13681348e-01
  0.27124273e+00  0.31890198e-01  0.51563410e-02  0.14187742e-01
  0.27401052e+00  0.33066844e-01  0.53467953e-02  0.14712841e-01
  0.27677830e+00  0.34286529e-01  0.55442387e-02  0.15257334e-01
  0.27954608e+00  0.35550783e-01  0.57489223e-02  0.15821931e-01
  0.28231387e+00  0.36861187e-01  0.59611060e-02  0.16407368e-01
  0.28508165e+00  0.38219372e-01  0.61810581e-02  0.17014411e-01
  0.28784943e+00  0.39627020e-01  0.64090558e-02  0.17643848e-01
  0.29061722e+00  0.41085867e-01  0.66453851e-02  0.18296500e-01
  0.29338500e+00  0.42597700e-01  0.68903415e-02  0.18973213e-01
  0.29615278e+00  0.44164362e-01  0.71442298e-02  0.19674866e-01
  0.29892056e+00  0.45787750e-01  0.74073644e-02  0.20402367e-01
  0.30168835e+00  0.47469815e-01  0.76800693e-02  0.21156658e-01
  0.30445613e+00  0.49212565e-01  0.79626782e-02  0.21938711e-01
  0.30722391e+00  0.51018062e-01  0.82555352e-02  0.22749535e-01
  0.30999170e+00  0.52888424e-01  0.85589946e-02  0.23590172e-01
  0.31275948e+00  0.54825827e-01  0.88734205e-02  0.24461700e-01
  0.31552726e+00  0.56832497e-01  0.91991876e-02  0.25365234e-01
  0.31829505e+00  0.58910718e-01  0.95366804e-02  0.26301928e-01
  0.32106283e+00  0.61062827e-01  0.98862938e-02  0.27272974e-01
  0.32383061e+00  0.63291209e-01  0.10248433e-01  0.28279604e-01
  0.32659839e+00  0.65598304e-01  0.10623512e-01  0.29323092e-01
  0.32936618e+00  0.67986595e-01  0.11011955e-01  0.30404752e-01
  0.33213396e+00  0.70458611e-01  0.11414196e-01  0.31525943e-01
  0.33490174e+00  0.73016924e-01  0.11830679e-01  0.32688066e-01
  0.33766953e+00  0.75664141e-01  0.12261854e-01  0.33892569e-01
  0.34043731e+00  0.78402902e-01  0.12708181e-01  0.35140942e-01
  0.34320509e+00  0.81235876e-01  0.13170127e-01  0.36434726e-01
  0.34597288e+00  0.84165750e-01  0.13648165e-01  0.37775504e-01
  0.34874066e+00  0.87195227e-01  0.14142772e-01  0.39164911e-01
  0.35150844e+00  0.90327016e-01  0.14654431e-01  0.40604627e-01
  0.35427622e+00  0.93563820e-01  0.15183627e-01  0.42096382e-01
  0.35704401e+00  0.96908331e-01  0.15730848e-01  0.43641954e-01
  0.35981179e+00  0.10036321e+00  0.16296577e-01  0.45243169e-01
  0.36257957e+00  0.10393109e+00  0.16881300e-01  0.46901903e-01
  0.36534736e+00  0.10761454e+00  0.17485493e-01  0.48620078e-01
  0.36811514e+00  0.11141607e+00  0.18109627e-01  0.50399666e-01
  0.37088292e+00  0.11533809e+00  0.18754159e-01  0.52242684e-01
  0.37365071e+00  0.11938293e+00  0.19419533e-01  0.54151193e-01
  0.37641849e+00  0.12355275e+00  0.20106175e-01  0.56127300e-01
  0.37918627e+00  0.12784960e+00  0.20814485e-01  0.58173151e-01
  0.38195405e+00  0.13227535e+00  0.21544836e-01  0.60290932e-01
  0.38472184e+00  0.13683165e+00  0.22297567e-01  0.62482864e-01
  0.38748962e+00  0.14151994e+00  0.23072977e-01  0.64751201e-01
  0.39025740e+00  0.14634138e+00  0.23871315e-01  0.67098224e-01
  0.39302519e+00  0.15129686e+00  0.24692776e-01  0.69526235e-01
  0.39579297e+00  0.15638693e+00  0.25537490e-01  0.72037554e-01
  0.39856075e+00  0.16161178e+00  0.26405512e-01  0.74634510e-01
  0.40132854e+00  0.16697119e+00  0.27296814e-01  0.77319433e-01
  0.40409632e+00  0.17246451e+00  0.28211272e-01  0.80094645e-01
  0.40686410e+00  0.17809061e+00  0.29148653e-01  0.82962452e-01
  0.40963188e+00  0.18384784e+00  0.30108601e-01  0.85925128e-01
  0.41239967e+00  0.18973399e+00  0.31090624e-01  0.88984908e-01
  0.41516745e+00  0.19574623e+00  0.32094079e-01  0.92143967e-01
  0.41793523e+00  0.20188112e+00  0.33118151e-01  0.95404411e-01
  0.42070302e+00  0.20813451e+00  0.34161840e-01  0.98768252e-01
  0.42347080e+00  0.21450154e+00  0.35223942e-01  0.10223739e+00
  0.42623858e+00  0.22097660e+00  0.36303024e-01  0.10581361e+00
  0.42900637e+00  0.22755329e+00  0.37397414e-01  0.10949851e+00
  0.43177415e+00  0.23422440e+00  0.38505172e-01  0.11329354e+00
  0.43454193e+00  0.24098190e+00  0.39624073e-01  0.11719991e+00
  0.43730971e+00  0.24781687e+00  0.40751587e-01  0.12121864e+00
  0.44007750e+00  0.25471958e+00  0.41884859e-01  0.12535042e+00
  0.44284528e+00  0.26167940e+00  0.43020690e-01  0.12959569e+00
  0.44561306e+00  0.26868484e+00  0.44155521e-01  0.13395453e+00
  0.44838085e+00  0.27572359e+00  0.45285415e-01  0.13842663e+00
  0.45114863e+00  0.28278250e+00  0.46406045e-01  0.14301130e+00
  0.45391641e+00  0.28984763e+00  0.47512687e-01  0.14770738e+00
  0.45668420e+00  0.29690428e+00  0.48600212e-01  0.15251320e+00
  0.45945198e+00  0.30393705e+00  0.49663081e-01  0.15742660e+00
  0.46221976e+00  0.31092992e+00  0.50695354e-01  0.16244480e+00
  0.46498754e+00  0.31786627e+00  0.51690696e-01  0.16756444e+00
  0.46775533e+00  0.32472898e+00  0.52642390e-01  0.17278149e+00
  0.47052311e+00  0.33150052e+00  0.53543362e-01  0.17809123e+00
  0.47329089e+00  0.33816304e+00  0.54386205e-01  0.18348822e+00
  0.47605868e+00  0.34469843e+00  0.55163214e-01  0.18896627e+00
  0.47882646e+00  0.35108848e+00  0.55866432e-01  0.19451840e+00
  0.48159424e+00  0.35731491e+00  0.56487693e-01  0.20013683e+00
  0.48436203e+00  0.36335955e+00  0.57018680e-01  0.20581293e+00
  0.48712981e+00  0.36920436e+00  0.57450988e-01  0.21153727e+00
  0.48989759e+00  0.37483162e+00  0.57776188e-01  0.21729956e+00
  0.49266538e+00  0.38022395e+00  0.57985899e-01  0.22308866e+00
  0.49543316e+00  0.38536445e+00  0.58071867e-01  0.22889262e+00
  0.49820094e+00  0.39023682e+00  0.58026043e-01  0.23469864e+00
  0.50096872e+00  0.39482537e+00  0.57840660e-01  0.24049317e+00
  0.50373651e+00  0.39911516e+00  0.57508323e-01  0.24626188e+00
  0.50650429e+00  0.40309209e+00  0.57022083e-01  0.25198971e+00
  0.50927207e+00  0.40674290e+00  0.56375518e-01  0.25766095e+00
  0.51203986e+00  0.41005529e+00  0.55562816e-01  0.26325927e+00
  0.51480764e+00  0.41301797e+00  0.54578840e-01  0.26876780e+00
  0.51757542e+00  0.41562066e+00  0.53419202e-01  0.27416918e+00
  0.52034321e+00  0.41785419e+00  0.52080324e-01  0.27944567e+00
  0.52311099e+00  0.41971048e+00  0.50559493e-01  0.28457918e+00
  0.52587877e+00  0.42118259e+00  0.48854911e-01  0.28955144e+00
  0.52864655e+00  0.42226473e+00  0.46965734e-01  0.29434401e+00
  0.53141434e+00  0.42295229e+00  0.44892106e-01  0.29893844e+00
  0.53418212e+00  0.42324179e+00  0.42635179e-01  0.30331632e+00
  0.53694990e+00  0.42313095e+00  0.40197137e-01  0.30745943e+00
  0.53971769e+00  0.42261861e+00  0.37581190e-01  0.31134982e+00
  0.54248547e+00  0.42170477e+00  0.34791586e-01  0.31496988e+00
  0.54525325e+00  0.42039056e+00  0.31833588e-01  0.31830252e+00
  0.54802104e+00  0.41867819e+00  0.28713467e-01  0.32133119e+00
  0.55078882e+00  0.41657096e+00  0.25438470e-01  0.32404005e+00
  0.55355660e+00  0.41407321e+00  0.22016791e-01  0.32641400e+00
  0.55632438e+00  0.41119027e+00  0.18457533e-01  0.32843882e+00
  0.55909217e+00  0.40792848e+00  0.14770660e-01  0.33010125e+00
  0.56185995e+00  0.40429508e+00  0.10966952e-01  0.33138906e+00
  0.56462773e+00  0.40029823e+00  0.70579519e-02  0.33229113e+00
  0.56739552e+00  0.39594693e+00  0.30559018e-02  0.33279754e+00
  0.57016330e+00  0.39125098e+00 -0.10263140e-02  0.33289964e+00
  0.57293108e+00  0.38622095e+00 -0.51752340e-02  0.33259006e+00
  0.57569887e+00  0.38086812e+00 -0.93768864e-02  0.33186283e+00
  0.57846665e+00  0.37520442e+00 -0.13616859e-01  0.33071340e+00
  0.58123443e+00  0.36924242e+00 -0.17880370e-01  0.32913867e+00
  0.58400221e+00  0.36299523e+00 -0.22152338e-01  0.32713705e+00
  0.58677000e+00  0.35647649e+00 -0.26417454e-01  0.32470844e+00
  0.58953778e+00  0.34970030e+00 -0.30660258e-01  0.32185430e+00
  0.59230556e+00  0.34268118e+00 -0.34865211e-01  0.31857765e+00
  0.59507335e+00  0.33543400e+00 -0.39016769e-01  0.31488304e+00
  0.59784113e+00  0.32797396e+00 -0.43099456e-01  0.31077659e+00
  0.60060891e+00  0.32031651e+00 -0.47097938e-01  0.30626595e+00
  0.60337670e+00  0.31247732e+00 -0.50997099e-01  0.30136031e+00
  0.60614448e+00  0.30447222e+00 -0.54782112e-01  0.29607034e+00
  0.60891226e+00  0.29631716e+00 -0.58438509e-01  0.29040818e+00
  0.61168004e+00  0.28802814e+00 -0.61952259e-01  0.28438739e+00
  0.61444783e+00  0.27962121e+00 -0.65309835e-01  0.27802293e+00
  0.61721561e+00  0.27111238e+00 -0.68498282e-01  0.27133106e+00
  0.61998339e+00  0.26251758e+00 -0.71505291e-01  0.26432932e+00
  0.62275118e+00  0.25385265e+00 -0.74319263e-01  0.25703644e+00
  0.62551896e+00  0.24513327e+00 -0.76929376e-01  0.24947227e+00
  0.62828674e+00  0.23637491e+00 -0.79325646e-01  0.24165769e+00
  0.63105453e+00  0.22759285e+00 -0.81498993e-01  0.23361457e+00
  0.63382231e+00  0.21880208e+00 -0.83441296e-01  0.22536560e+00
  0.63659009e+00  0.21001731e+00 -0.85145449e-01  0.21693425e+00
  0.63935787e+00  0.20125293e+00 -0.86605413e-01  0.20834465e+00
  0.64212566e+00  0.19252297e+00 -0.87816267e-01  0.19962147e+00
  0.64489344e+00  0.18384111e+00 -0.88774245e-01  0.19078983e+00
  0.64766122e+00  0.17522064e+00 -0.89476778e-01  0.18187514e+00
  0.65042901e+00  0.16667445e+00 -0.89922524e-01  0.17290303e+00
  0.65319679e+00  0.15821501e+00 -0.90111395e-01  0.16389920e+00
  0.65596457e+00  0.14985439e+00 -0.90044570e-01  0.15488928e+00
  0.65873236e+00  0.14160419e+00 -0.89724512e-01  0.14589873e+00
  0.66150014e+00  0.13347564e+00 -0.89154963e-01  0.13695269e+00
  0.66426792e+00  0.12547949e+00 -0.88340939e-01  0.12807588e+00
  0.66703570e+00  0.11762608e+00 -0.87288712e-01  0.11929245e+00
  0.66980349e+00  0.10992532e+00 -0.86005782e-01  0.11062583e+00
  0.67257127e+00  0.10238669e+00 -0.84500837e-01  0.10209869e+00
  0.67533905e+00  0.95019265e-01 -0.82783708e-01  0.93732740e-01
  0.67810684e+00  0.87831673e-01 -0.80865301e-01  0.85548661e-01
  0.68087462e+00  0.80832132e-01 -0.78757534e-01  0.77565993e-01
  0.68364240e+00  0.74028429e-01 -0.76473248e-01  0.69803039e-01
  0.68641019e+00  0.67427918e-01 -0.74026119e-01  0.62276772e-01
  0.68917797e+00  0.61037508e-01 -0.71430554e-01  0.55002764e-01
  0.69194575e+00  0.54863651e-01 -0.68701581e-01  0.47995109e-01
  0.69471353e+00  0.48912317e-01 -0.65854731e-01  0.41266377e-01
  0.69748132e+00  0.43188980e-01 -0.62905915e-01  0.34827562e-01
  0.70024910e+00  0.37698582e-01 -0.59871293e-01  0.28688054e-01
  0.70301688e+00  0.32445509e-01 -0.56767143e-01  0.22855621e-01
  0.70578467e+00  0.27433552e-01 -0.53609731e-01  0.17336401e-01
  0.70855245e+00  0.22665879e-01 -0.50415178e-01  0.12134913e-01
  0.71132023e+00  0.18144994e-01 -0.47199334e-01  0.72540748e-02
  0.71408802e+00  0.13872708e-01 -0.43977651e-01  0.26952400e-02
  0.71685580e+00  0.98501024e-02 -0.40765074e-01 -0.15417597e-02
  0.71962358e+00  0.60775056e-02 -0.37575929e-01 -0.54585567e-02
  0.72239136e+00  0.25544675e-02 -0.34423829e-01 -0.90581812e-02
  0.72515915e+00 -0.72025491e-03 -0.31321588e-01 -0.12344985e-01
  0.72792693e+00 -0.37487067e-02 -0.28281152e-01 -0.15324560e-01
  0.73069471e+00 -0.65337352e-02 -0.25313538e-01 -0.18003644e-01
  0.73346250e+00 -0.90789808e-02 -0.22428792e-01 -0.20390031e-01
  0.73623028e+00 -0.11388860e-01 -0.19635955e-01 -0.22492467e-01
  0.73899806e+00 -0.13468536e-01 -0.16943045e-01 -0.24320554e-01
  0.74176585e+00 -0.15323888e-01 -0.14357055e-01 -0.25884641e-01
  0.74453363e+00 -0.16961463e-01 -0.11883959e-01 -0.27195729e-01
  0.74730141e+00 -0.18388428e-01 -0.95287264e-02 -0.28265363e-01
  0.75006919e+00 -0.19612511e-01 -0.72953527e-02 -0.29105537e-01
  0.75283698e+00 -0.20641943e-01 -0.51868924e-02 -0.29728598e-01
  0.75560476e+00 -0.21485389e-01 -0.32055020e-02 -0.30147153e-01
  0.75837254e+00 -0.22151884e-01 -0.13524874e-02 -0.30373979e-01
  0.76114033e+00 -0.22650762e-01  0.37164493e-03 -0.30421947e-01
  0.76390811e+00 -0.22991589e-01  0.19671324e-02 -0.30303939e-01
  0.76667589e+00 -0.23184095e-01  0.34349005e-02 -0.30032779e-01
  0.76944368e+00 -0.23238110e-01  0.47765047e-02 -0.29621165e-01
  0.77221146e+00 -0.23163500e-01  0.59940737e-02 -0.29081613e-01
  0.77497924e+00 -0.22970108e-01  0.70902519e-02 -0.28426397e-01
  0.77774702e+00 -0.22667703e-01  0.80681444e-02 -0.27667506e-01
  0.78051481e+00 -0.22265924e-01  0.89312630e-02 -0.26816594e-01
  0.78328259e+00 -0.21774238e-01  0.96834747e-02 -0.25884950e-01
  0.78605037e+00 -0.21201897e-01  0.10328952e-01 -0.24883457e-01
  0.78881816e+00 -0.20557902e-01  0.10872127e-01 -0.23822570e-01
  0.79158594e+00 -0.19850973e-01  0.11317646e-01 -0.22712287e-01
  0.79435372e+00 -0.19089516e-01  0.11670328e-01 -0.21562136e-01
  0.79712151e+00 -0.18281606e-01  0.11935127e-01 -0.20381151e-01
  0.79988929e+00 -0.17434966e-01  0.12117096e-01 -0.19177871e-01
  0.80265707e+00 -0.16556947e-01  0.12221348e-01 -0.17960323e-01
  0.80542485e+00 -0.15654522e-01  0.12253033e-01 -0.16736020e-01
  0.80819264e+00 -0.14734276e-01  0.12217302e-01 -0.15511963e-01
  0.81096042e+00 -0.13802396e-01  0.12119284e-01 -0.14294636e-01
  0.81372820e+00 -0.12864674e-01  0.11964059e-01 -0.13090013e-01
  0.81649599e+00 -0.11926502e-01  0.11756637e-01 -0.11903564e-01
  0.81926377e+00 -0.10992874e-01  0.11501938e-01 -0.10740262e-01
  0.82203155e+00 -0.10068392e-01  0.11204770e-01 -0.96045921e-02
  0.82479934e+00 -0.91572680e-02  0.10869817e-01 -0.85005670e-02
  0.82756712e+00 -0.82633331e-02  0.10501622e-01 -0.74317365e-02
  0.83033490e+00 -0.73900446e-02  0.10104572e-01 -0.64012042e-02
  0.83310268e+00 -0.65404962e-02  0.96828878e-02 -0.54116430e-02
  0.83587047e+00 -0.57174282e-02  0.92406155e-02 -0.44653127e-02
  0.83863825e+00 -0.49232392e-02  0.87816158e-02 -0.35640773e-02
  0.84140603e+00 -0.41599983e-02  0.83095584e-02 -0.27094246e-02
  0.84417382e+00 -0.34294588e-02  0.78279162e-02 -0.19024849e-02
  0.84694160e+00 -0.27330715e-02  0.73399608e-02 -0.11440515e-02
  0.84970938e+00 -0.20719992e-02  0.68487602e-02 -0.43460068e-03
  0.85247717e+00 -0.14471313e-02  0.63571771e-02  0.22568799e-03
  0.85524495e+00 -0.85909914e-03  0.58678682e-02  0.83691078e-03
  0.85801273e+00 -0.30829101e-03  0.53832852e-02  0.13994194e-02
  0.86078051e+00  0.20513230e-03  0.49056766e-02  0.19138005e-02
  0.86354830e+00  0.68122198e-03  0.44370899e-02  0.23808557e-02
  0.86631608e+00  0.11202257e-02  0.39793758e-02  0.28015811e-02
  0.86908386e+00  0.15225721e-02  0.35341923e-02  0.31771487e-02
  0.87185165e+00  0.18888558e-02  0.31030095e-02  0.35088865e-02
  0.87461943e+00  0.22198217e-02  0.26871160e-02  0.37982604e-02
  0.87738721e+00  0.25163512e-02  0.22876245e-02  0.40468566e-02
  0.88015500e+00  0.27794465e-02  0.19054792e-02  0.42563637e-02
  0.88292278e+00  0.30102178e-02  0.15414627e-02  0.44285569e-02
  0.88569056e+00  0.32098687e-02  0.11962037e-02  0.45652816e-02
  0.88845834e+00  0.33796837e-02  0.87018506e-03  0.46684391e-02
  0.89122613e+00  0.35210150e-02  0.56375152e-03  0.47399716e-02
  0.89399391e+00  0.36352709e-02  0.27711825e-03  0.47818494e-02
  0.89676169e+00  0.37239042e-02  0.10379058e-04  0.47960584e-02
  0.89952948e+00  0.37884010e-02 -0.23648508e-03  0.47845878e-02
  0.90229726e+00  0.38302708e-02 -0.46359759e-03  0.47494197e-02
  0.90506504e+00  0.38510365e-02 -0.67117821e-03  0.46925192e-02
  0.90783283e+00  0.38522257e-02 -0.85953458e-03  0.46158248e-02
  0.91060061e+00  0.38353619e-02 -0.10290538e-02  0.45212402e-02
  0.91336839e+00  0.38019569e-02 -0.11801951e-02  0.44106265e-02
  0.91613617e+00  0.37535042e-02 -0.13134818e-02  0.42857962e-02
  0.91890396e+00  0.36914717e-02 -0.14294935e-02  0.41485060e-02
  0.92167174e+00  0.36172960e-02 -0.15288590e-02  0.40004523e-02
  0.92443952e+00  0.35323777e-02 -0.16122497e-02  0.38432665e-02
  0.92720731e+00  0.34380763e-02 -0.16803723e-02  0.36785112e-02
  0.92997509e+00  0.33357059e-02 -0.17339624e-02  0.35076765e-02
  0.93274287e+00  0.32265318e-02 -0.17737789e-02  0.33321779e-02
  0.93551066e+00  0.31117679e-02 -0.18005981e-02  0.31533540e-02
  0.93827844e+00  0.29925736e-02 -0.18152076e-02  0.29724653e-02
  0.94104622e+00  0.28700518e-02 -0.18184020e-02  0.27906930e-02
  0.94381400e+00  0.27452477e-02 -0.18109777e-02  0.26091389e-02
  0.94658179e+00  0.26191474e-02 -0.17937288e-02  0.24288250e-02
  0.94934957e+00  0.24926773e-02 -0.17674425e-02  0.22506945e-02
  0.95211735e+00  0.23667034e-02 -0.17328957e-02  0.20756121e-02
  0.95488514e+00  0.22420316e-02 -0.16908519e-02  0.19043654e-02
  0.95765292e+00  0.21194083e-02 -0.16420571e-02  0.17376668e-02
  0.96042070e+00  0.19995202e-02 -0.15872381e-02  0.15761550e-02
  0.96318849e+00  0.18829961e-02 -0.15270994e-02  0.14203967e-02
  0.96595627e+00  0.17704074e-02 -0.14623210e-02  0.12708898e-02
  0.96872405e+00  0.16622701e-02 -0.13935570e-02  0.11280654e-02
  0.97149184e+00  0.15590457e-02 -0.13214335e-02  0.99229054e-03
  0.97425962e+00  0.14611435e-02 -0.12465472e-02  0.86387089e-03
  0.97702740e+00  0.13689225e-02 -0.11694648e-02  0.74305425e-03
  0.97979518e+00  0.12826932e-02 -0.10907218e-02  0.63003322e-03
  0.98256297e+00  0.12027201e-02 -0.10108217e-02  0.52494841e-03
  0.98533075e+00  0.11292237e-02 -0.93023616e-03  0.42789168e-03
  0.98809853e+00  0.10623832e-02 -0.84940417e-03  0.33890936e-03
  0.99086632e+00  0.10023385e-02 -0.76873238e-03  0.25800547e-03
  0.99363410e+00  0.94919305e-03 -0.68859515e-03  0.18514501e-03
  0.99640188e+00  0.90301628e-03 -0.60933484e-03  0.12025714e-03
  0.99916967e+00  0.86384595e-03 -0.53126225e-03  0.63238369e-04
  0.10000000e+01  0.85346314e-03 -0.50811471e-03  0.47648054e-04
